1459246070.00
64.000000
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
0.00
0.01
0.01
-0.00
-0.03
-0.05
-0.05
0.00
0.14
0.36
0.66
1.00
1.36
1.71
2.06
2.43
2.84
3.30
3.81
4.32
4.77
5.13
5.41
5.67
5.98
6.41
6.98
7.78
8.69
9.65
10.56
11.43
12.34
13.44
14.88
16.72
19.09
21.74
24.41
26.90
29.16
31.36
33.86
36.99
40.87
45.68
50.94
56.19
61.05
65.51
69.89
74.79
80.69
87.76
96.10
104.99
113.73
121.91
129.55
137.16
145.48
155.43
165.02
175.82
188.08
202.16
217.60
232.34
242.64
243.90
232.19
205.88
166.72
118.19
64.42
8.48
-47.99
-103.95
-157.43
-205.00
-242.27
-265.39
-273.47
-268.71
-255.35
-237.70
-218.46
-198.49
-178.22
-159.34
-145.46
-141.57
-151.71
-176.81
-214.09
-258.00
-302.40
-342.55
-376.08
-402.53
-422.25
-435.11
-440.15
-436.02
-421.77
-397.49
-364.34
-324.18
-279.00
-230.58
-180.22
-128.96
-77.84
-28.10
18.86
61.60
98.97
130.34
155.75
175.76
191.14
202.66
210.81
215.83
217.78
216.75
213.02
207.09
199.61
191.22
182.41
173.44
164.38
155.19
145.83
136.35
126.90
117.68
108.84
100.51
92.67
85.29
78.30
71.65
65.30
59.26
53.56
48.21
43.22
38.58
34.29
30.32
26.67
23.33
20.27
17.51
15.02
12.79
10.81
9.07
7.55
6.24
5.12
4.16
3.36
2.70
2.16
1.71
1.36
1.09
0.87
0.72
0.60
0.52
0.47
0.45
0.44
0.45
0.47
0.49
0.53
0.57
0.62
0.68
0.74
0.81
0.89
0.97
1.06
1.16
1.26
1.38
1.51
1.65
1.80
1.97
2.16
2.37
2.60
2.86
3.15
3.46
3.81
4.19
4.61
5.07
5.57
6.11
6.70
7.33
8.01
8.74
9.51
10.34
11.22
12.16
13.13
14.17
15.28
16.45
17.68
18.97
20.29
21.62
22.89
24.04
24.98
25.62
25.83
25.55
24.69
23.23
21.19
18.61
15.56
12.20
8.67
5.12
1.65
-1.70
-4.85
-7.74
-10.31
-12.55
-14.36
-15.80
-16.91
-17.76
-18.38
-18.73
-18.77
-18.37
-17.44
-15.83
-13.56
-10.67
-7.32
-3.67
0.23
4.32
8.60
13.07
17.91
22.90
27.83
32.23
35.77
38.40
40.24
41.62
42.92
44.95
47.45
50.22
52.36
53.31
53.04
51.76
50.09
48.73
49.24
51.30
54.64
58.05
60.84
63.12
65.01
67.06
69.50
73.59
77.52
79.46
76.56
67.03
50.37
26.02
-6.24
-47.97
-93.74
-143.20
-185.92
-213.84
-222.35
-211.89
-187.74
-155.43
-131.68
-116.02
-108.65
-111.18
-127.90
-163.08
-209.33
-259.34
-302.85
-329.05
-328.08
-298.67
-245.88
-179.96
-111.42
-47.60
7.38
53.63
93.27
130.13
165.35
199.15
230.39
257.22
277.26
287.15
285.02
271.25
249.43
223.27
196.26
170.39
146.37
124.37
104.14
85.94
69.68
54.58
38.07
16.86
-12.06
-50.47
-98.72
-156.08
-220.24
-287.06
-350.43
-403.52
-440.48
-458.51
-458.72
-445.60
-424.95
-401.30
-376.72
-350.87
-322.41
-290.29
-254.85
-217.69
-181.32
-148.54
-121.44
-100.87
-85.71
-73.36
-60.97
-46.82
-30.93
-14.41
1.91
17.87
32.57
42.43
40.45
18.38
-28.69
-97.93
-177.80
-251.69
-304.62
-329.28
-327.88
-309.47
-284.40
-259.48
-236.43
-213.41
-188.13
-159.78
-129.55
-99.25
-69.98
-41.62
-13.12
16.53
47.62
79.50
110.84
140.24
166.68
189.73
209.46
226.37
241.10
254.38
266.97
279.56
292.76
307.18
323.36
341.63
361.60
381.59
398.68
409.49
411.71
405.60
394.36
382.91
375.55
373.77
375.62
376.80
373.08
362.41
345.82
326.52
307.98
292.13
278.45
264.42
246.67
222.28
189.74
149.49
103.73
55.76
8.87
-34.84
-74.95
-112.24
-147.22
-178.69
-203.21
-216.10
-213.65
-195.32
-164.62
-128.07
-92.67
-63.11
-40.33
-22.06
-4.87
13.60
33.58
53.61
71.94
87.84
102.13
116.60
133.06
152.52
174.97
199.58
224.82
248.46
267.66
279.27
280.62
270.53
249.86
221.23
187.95
152.66
116.40
78.68
38.34
-5.23
-51.22
-97.36
-140.58
-178.12
-208.42
-231.46
-248.38
-260.79
-269.94
-276.11
-278.70
-276.58
-268.65
-254.22
-233.10
-205.50
-171.80
-132.56
-88.61
-41.35
7.27
54.88
99.11
138.41
172.56
202.86
231.23
258.97
285.29
306.85
318.70
316.16
296.96
262.36
216.85
166.33
116.20
69.83
28.33
-9.10
-44.64
-81.18
-121.51
-166.91
-215.49
-261.37
-295.32
-307.55
-291.42
-246.51
-179.27
-101.25
-25.53
36.76
78.59
97.70
96.30
80.14
57.44
36.96
25.64
26.29
36.92
51.97
65.20
72.42
73.00
68.89
62.59
55.26
46.41
35.10
21.63
8.25
-1.64
-5.26
-2.10
5.73
14.31
19.84
20.07
14.89
6.02
-4.00
-12.65
-18.06
-19.39
-16.91
-12.00
-6.77
-3.53
-4.08
-9.14
-18.20
-29.94
-42.66
-54.83
-65.08
-71.95
-73.50
-67.44
-51.63
-25.05
11.48
54.99
100.92
144.23
180.69
207.65
224.52
232.25
232.74
228.24
220.98
213.01
206.20
202.13
201.85
205.65
212.95
222.44
232.47
241.44
248.15
251.97
252.62
250.13
244.49
235.61
223.37
207.87
189.67
169.76
149.43
129.77
111.27
93.63
75.88
56.99
36.44
14.70
-6.81
-26.30
-42.52
-55.53
-66.98
-79.60
-96.16
-118.21
-145.31
-175.26
-204.82
-231.24
-253.37
-272.10
-290.17
-311.33
-339.32
-376.54
-422.62
-473.13
-519.46
-550.72
-557.21
-534.75
-487.08
-425.20
-363.30
-313.07
-279.51
-259.83
-246.05
-229.06
-202.15
-162.57
-111.40
-52.66
7.47
61.64
102.91
126.70
132.54
123.87
106.53
86.06
65.66
46.19
27.44
9.79
-5.27
-16.38
-24.13
-32.07
-45.96
-71.43
-111.14
-162.98
-220.13
-272.88
-311.40
-328.73
-322.56
-295.35
-252.80
-201.55
-147.12
-93.15
-42.11
3.38
39.77
63.22
71.31
64.92
48.61
29.31
13.75
5.76
5.16
8.31
10.44
8.08
0.81
-8.89
-17.24
-21.32
-20.73
-17.66
-15.62
-17.40
-23.66
-32.61
-41.29
-47.25
-49.98
-51.06
-53.11
-58.18
-66.39
-75.75
-83.03
-85.35
-81.69
-73.37
-63.46
-55.18
-50.24
-48.06
-46.13
-41.49
-32.24
-18.44
-1.66
16.11
33.58
50.36
66.26
80.15
89.45
90.79
81.58
61.85
35.18
7.87
-13.32
-23.83
-23.07
-14.45
-3.43
5.12
9.05
9.22
8.29
8.67
11.16
14.92
18.60
21.46
23.60
25.12
25.03
20.88
10.02
-8.49
-32.41
-56.47
-74.40
-82.01
-79.46
-71.44
-64.85
-65.33
-74.45
-88.82
-101.59
-105.37
-95.44
-71.57
-38.07
-2.06
29.44
51.78
64.11
68.83
70.04
71.59
76.40
86.50
103.57
128.78
161.48
197.49
228.49
243.98
235.87
203.41
155.19
106.38
72.08
59.93
66.57
79.48
83.39
67.58
30.25
-22.23
-79.86
-134.18
-181.20
-220.48
-252.25
-274.65
-283.16
-273.23
-243.74
-199.40
-149.96
-107.06
-79.34
-69.02
-71.24
-76.65
-75.58
-61.79
-34.41
2.49
41.74
75.54
97.74
105.44
99.84
85.74
69.91
58.52
54.71
57.52
62.85
66.00
64.18
57.81
49.66
42.74
37.98
33.67
26.38
13.20
-6.46
-30.39
-54.37
-73.90
-85.51
-87.44
-79.47
-62.44
-37.70
-6.83
28.34
65.49
101.56
132.73
155.05
165.50
163.23
150.34
131.66
113.24
100.17
94.61
95.14
97.74
97.94
92.86
82.34
68.45
54.31
42.68
35.37
32.93
34.72
38.65
41.21
38.24
26.43
5.34
-21.72
-48.35
-67.61
-75.07
-70.74
-59.01
-46.53
-39.36
-40.67
-50.14
-64.70
-80.19
-92.63
-99.13
-98.17
-89.63
-74.43
-54.14
-30.55
-5.31
19.97
43.62
63.79
78.73
87.54
90.84
91.14
92.33
98.32
111.38
130.84
152.89
171.74
181.74
179.42
164.78
140.93
112.55
83.85
57.14
32.68
9.64
-12.47
-32.91
-49.81
-60.99
-65.03
-61.98
-53.19
-41.00
-28.28
-17.95
-12.58
-13.80
-21.88
-35.40
-51.34
-65.59
-73.52
-70.97
-55.42
-27.32
9.13
46.41
75.67
89.55
84.69
62.90
30.33
-4.73
-34.61
-54.23
-61.75
-58.14
-46.09
-28.82
-9.29
10.17
27.82
42.00
51.00
53.32
48.46
37.97
25.48
15.54
11.51
13.85
19.92
25.39
26.64
22.32
13.68
3.48
-5.62
-12.17
-16.04
-17.87
-18.46
-18.33
-17.68
-16.31
-13.75
-9.29
-2.20
7.83
20.34
34.18
47.97
60.67
71.87
81.37
88.66
92.53
91.30
83.62
69.44
50.34
29.39
10.18
-4.07
-11.26
-10.85
-3.76
7.64
19.85
28.87
31.12
24.50
9.14
-12.77
-37.90
-63.11
-86.26
-106.44
-123.36
-136.58
-144.86
-146.23
-138.55
-120.20
-90.77
-51.31
-4.43
45.86
94.45
135.79
164.88
178.54
176.45
161.66
139.79
117.52
100.79
92.97
94.00
100.62
107.36
107.90
96.44
69.00
24.71
-33.04
-96.23
-153.23
-191.61
-202.08
-181.91
-136.18
-76.02
-14.60
37.24
73.67
94.11
101.17
98.21
87.89
72.68
55.95
42.61
38.17
46.47
67.67
97.68
129.61
156.49
173.69
179.64
174.80
160.07
135.60
101.25
58.07
9.88
-36.59
-73.30
-93.82
-95.99
